GameId,GameDate,Quarter,Minute,Second,Down,ToGo,YardLine,Unnamed: 10,SeriesFirstDown,Unnamed: 12,NextScore,Description,TeamWin,Unnamed: 16,Unnamed: 17,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Date,Visitor,VisitorScore,Home,HomeScore,OT,Date_reverse,HomeWon
2023100112,10/01/2023,4,2,0,0,0,100,,1,,0,TWO-MINUTE WARNING,0,,,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,2,19,1,1,99,,0,,0,(2:19) 44-K.JUSZCZYK UP THE MIDDLE TO ARI 1 FOR NO GAIN (92-K.STRONG).,0,,,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,2,23,3,2,98,,0,,0,"(2:23) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 11-B.AIYUK. PENALTY ON ARI-20-MA.WILSON, DEFENSIVE HOLDING, 1 YARD, ENFORCED AT ARI 2 - NO PLAY.",0,,,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,2,OPP,1,ARI,1,DEFENSIVE HOLDING,1,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,3,5,2,4,96,,0,,0,(3:05) 23-C.MCCAFFREY RIGHT TACKLE TO ARI 2 FOR 2 YARDS (98-R.LOPEZ; 55-D.STILLS).,0,,,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,4,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,3,48,1,7,93,,0,,0,"(3:48) 44-K.JUSZCZYK UP THE MIDDLE TO ARI 4 FOR 3 YARDS (96-E.BANKS, 7-K.WHITE).",0,,,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,7,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,4,32,3,7,85,,1,,0,(4:32) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 3-R.MCCLOUD TO ARI 7 FOR 8 YARDS (22-K.WALLACE).,0,,,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,5,19,2,10,82,,0,,0,(5:19) (SHOTGUN) 23-C.MCCAFFREY LEFT END TO ARI 15 FOR 3 YARDS (25-Z.COLLINS).,0,,,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,18,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,5,19,0,0,100,,1,,0,TIMEOUT #3 BY ARI AT 05:19.,0,,,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,5,24,1,10,82,,0,,0,(5:24) 23-C.MCCAFFREY RIGHT TACKLE TO ARI 18 FOR NO GAIN (95-L.FOTU).,0,,,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,18,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,6,8,3,4,62,,1,,0,(6:08) (SHOTGUN) 13-B.PURDY PASS DEEP LEFT TO 11-B.AIYUK TO ARI 18 FOR 20 YARDS (20-MA.WILSON).,0,,,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,6,8,0,0,100,,1,,0,TIMEOUT #2 BY ARI AT 06:08.,0,,,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,6,14,2,7,59,,0,,0,(6:14) (SHOTGUN) 24-J.MASON UP THE MIDDLE TO ARI 38 FOR 3 YARDS (98-R.LOPEZ; 7-K.WHITE).,0,,,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,6,14,0,0,100,,1,,0,TIMEOUT #1 BY ARI AT 06:14.,0,,,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,6,20,1,10,56,,0,,0,(6:20) 24-J.MASON UP THE MIDDLE TO ARI 41 FOR 3 YARDS (95-L.FOTU).,0,,,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,7,7,2,4,51,,1,,0,(7:07) (SHOTGUN) 19-D.SAMUEL RIGHT END PUSHED OB AT ARI 44 FOR 5 YARDS (13-K.CLARK).,0,,,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,9,22,4,18,57,,0,,0,"(9:22) 16-N.COONEY PUNTS 20 YARDS TO SF 23, CENTER-46-A.BREWER, DOWNED BY ARI-45-D.GARDECK.",0,,,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,4,9,59,3,10,65,,0,,0,(9:59) (SHOTGUN) 9-J.DOBBS SACKED AT SF 43 FOR -8 YARDS (98-J.HARGRAVE).,0,,,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,4,10,5,2,10,65,,0,,0,(10:05) 9-J.DOBBS PASS INCOMPLETE DEEP RIGHT TO 86-Z.ERTZ.,0,,,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,4,10,51,1,10,65,,0,,0,(10:51) (SHOTGUN) 9-J.DOBBS RIGHT END TO SF 35 FOR NO GAIN (57-D.GREENLAW).,0,,,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,35,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,4,11,31,2,7,53,,1,,0,(11:31) (SHOTGUN) 9-J.DOBBS SCRAMBLES RIGHT END PUSHED OB AT SF 35 FOR 12 YARDS (29-T.HUFANGA).,0,,,2023,12,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,47,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,4,12,10,1,10,100,,0,,0,(12:10) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 14-MI.WILSON PUSHED OB AT SF 47 FOR 3 YARDS (48-O.BURKS).,0,,,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,4,14,22,0,0,65,,1,,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,,,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,4,14,22,0,0,85,,1,,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,,,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,14,25,1,2,98,,1,,0,"(14:25) (SHOTGUN) 23-C.MCCAFFREY LEFT GUARD FOR 2 YARDS, TOUCHDOWN.",0,,,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,2,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,4,15,0,2,6,91,,1,,0,(15:00) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY PUSHED OB AT ARI 2 FOR 7 YARDS (47-E.TURNER).,0,,,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,9,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,0,0,0,0,100,,1,,0,END QUARTER 3,0,,,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,0,41,1,10,87,,0,,0,(:41) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 44-K.JUSZCZYK TO ARI 9 FOR 4 YARDS (22-K.WALLACE).,0,,,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,13,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,1,23,2,12,74,,1,,0,(1:23) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY PUSHED OB AT ARI 13 FOR 13 YARDS (7-K.WHITE).,0,,,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,2,2,1,10,76,,0,,0,(2:02) 23-C.MCCAFFREY RIGHT TACKLE TO ARI 26 FOR -2 YARDS (97-C.THOMAS).,0,,,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,24,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,2,46,2,3,66,,1,,0,(2:46) 23-C.MCCAFFREY UP THE MIDDLE TO ARI 24 FOR 10 YARDS (47-E.TURNER).,0,,,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,3,26,1,10,59,,0,,0,(3:26) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 10-R.BELL TO ARI 34 FOR 7 YARDS (7-K.WHITE).,0,,,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,4,12,0,0,65,,1,,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,,,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,4,12,0,0,98,,1,,0,TWO-POINT CONVERSION ATTEMPT. 6-J.CONNER RUSHES LEFT END. ATTEMPT FAILS.,0,,,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,0,1,0,,2,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,3,4,17,1,8,92,,1,,0,"(4:17) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 14-MI.WILSON FOR 8 YARDS, TOUCHDOWN.",0,,,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,8,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,3,4,59,3,2,86,,1,,0,"(4:59) (SHOTGUN) 9-J.DOBBS RIGHT END TO SF 8 FOR 6 YARDS (91-A.ARMSTEAD, 31-T.GIPSON).",0,,,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,14,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,3,5,6,0,0,100,,1,,0,TIMEOUT AT 05:06.,0,,,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,3,5,23,2,7,81,,0,,0,(5:23) 9-J.DOBBS PASS SHORT RIGHT TO 85-T.MCBRIDE TO SF 14 FOR 5 YARDS (54-F.WARNER). SF-57-D.GREENLAW WAS INJURED DURING THE PLAY.,0,,,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,19,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,3,10,37,0,0,100,,1,,0,TIMEOUT AT 10:37.,0,,,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,10,48,4,24,54,,0,,0,"(10:48) 18-M.WISHNOWSKY PUNTS 45 YARDS TO ARI 1, CENTER-46-T.PEPPER, DOWNED BY SF-48-O.BURKS.",0,,,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,10,52,3,24,54,,0,,0,(10:52) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 23-C.MCCAFFREY.,0,,,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,10,52,0,0,100,,1,,0,TIMEOUT #1 BY SF AT 10:52.,0,,,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,11,39,2,12,66,,0,,0,(11:39) 13-B.PURDY SACKED AT ARI 46 FOR -12 YARDS (45-D.GARDECK).,0,,,2023,-12,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,12,15,1,10,68,,0,,0,(12:15) (SHOTGUN) 19-D.SAMUEL LEFT TACKLE TO ARI 34 FOR -2 YARDS (13-K.CLARK).,0,,,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,32,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,12,58,1,10,57,,1,,0,(12:58) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY TO ARI 32 FOR 11 YARDS (7-K.WHITE).,0,,,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,3,15,0,0,0,65,,1,,0,5-M.PRATER KICKS 70 YARDS FROM ARI 35 TO SF -5. 3-R.MCCLOUD TO SF 13 FOR 18 YARDS (29-K.BOYD).,0,,,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,2,0,0,0,0,100,,1,,0,END QUARTER 2,0,,,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,2,0,23,0,0,65,,1,,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,,,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,2,0,23,0,0,100,,1,,0,TIMEOUT AT 00:23.,0,,,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,2,0,23,0,0,85,,1,,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-16-N.COONEY.",0,,,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,2,0,23,0,0,100,,1,,0,TIMEOUT #1 BY SF AT 00:23.,0,,,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,2,0,28,1,10,84,,0,,0,"(:28) (SHOTGUN) 9-J.DOBBS PASS DEEP LEFT TO 14-MI.WILSON FOR 16 YARDS, TOUCHDOWN. PENALTY ON SF-97-N.BOSA, DEFENSIVE OFFSIDE, DECLINED.",0,,,2023,16,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,1,0,0,,16,OPP,0,SF,0,DEFENSIVE OFFSIDE,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,2,0,28,0,0,100,,1,,0,TIMEOUT #2 BY ARI AT 00:28.,0,,,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,2,0,37,3,9,51,,1,,0,(:37) (SHOTGUN) 9-J.DOBBS PASS DEEP LEFT TO 14-MI.WILSON TO SF 16 FOR 33 YARDS (20-A.THOMAS).,0,,,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,49,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,2,0,42,2,9,51,,0,,0,(:42) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP LEFT TO 2-M.BROWN.,0,,,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,49,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,2,0,42,0,0,100,,1,,0,TIMEOUT #1 BY ARI AT 00:42.,0,,,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,2,0,50,1,10,100,,0,,0,"(:50) (NO HUDDLE, SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 31-E.DEMERCADO TO SF 49 FOR 1 YARD (57-D.GREENLAW).",0,,,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,2,2,0,0,0,100,,1,,0,TWO-MINUTE WARNING,0,,,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,2,5,22,0,0,65,,0,,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK. PENALTY ON ARI-29-K.BOYD, UNNECESSARY ROUGHNESS, 12 YARDS, ENFORCED AT ARI 25.",0,,,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,35,OPP,1,ARI,0,UNNECESSARY ROUGHNESS,12,Week 4,10/01/2023,ARI,16.0,SF,35.0,,,True
2023100112,10/01/2023,2,5,22,0,0,100,,1,,0,TIMEOUT AT 05:22.,0,,,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,2,5,22,0,0,85,,1,,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,,,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,2,6,11,1,8,92,,0,,0,(6:11) 23-C.MCCAFFREY RIGHT TACKLE TO ARI 6 FOR 2 YARDS (98-R.LOPEZ).,0,,,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,8,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100112,10/01/2023,2,6,54,1,10,78,,1,,0,(6:54) 13-B.PURDY PASS SHORT LEFT TO 3-R.MCCLOUD PUSHED OB AT ARI 8 FOR 14 YARDS (13-K.CLARK).,0,,,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,22,OPP,0,,0,,0,Week 4,,ARI,16.0,SF,35.0,,10/01/2023,True
2023100113,10/01/2023,3,10,40,0,0,65,,1,,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,,,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,Week 4,10/01/2023,KC,23.0,NYJ,20.0,,,False
2023100113,10/01/2023,3,10,40,0,0,100,,1,,0,TIMEOUT AT 10:40.,0,,,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,KC,23.0,NYJ,20.0,,10/01/2023,False
2023100113,10/01/2023,3,10,40,0,0,98,,1,,0,TWO-POINT CONVERSION ATTEMPT. 2-Z.WILSON RUSHES LEFT END. ATTEMPT SUCCEEDS.,0,,,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,0,1,1,,2,OPP,0,,0,,0,Week 4,,KC,23.0,NYJ,20.0,,10/01/2023,False
2023100113,10/01/2023,3,10,44,3,8,90,,1,,0,"(10:44) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 10-A.LAZARD FOR 10 YARDS, TOUCHDOWN.",0,,,2023,10,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,10,OPP,0,,0,,0,Week 4,,KC,23.0,NYJ,20.0,,10/01/2023,False
2023100113,10/01/2023,3,11,24,2,13,85,,0,,0,(11:24) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 17-G.WILSON TO KC 10 FOR 5 YARDS (22-T.MCDUFFIE; 38-L.SNEED).,0,,,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,Week 4,,KC,23.0,NYJ,20.0,,10/01/2023,False
2023100113,10/01/2023,3,12,7,1,10,88,,0,,0,(12:07) 20-BRE.HALL LEFT END TO KC 15 FOR -3 YARDS (2-J.WILLIAMS).,0,,,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,12,OPP,0,,0,,0,Week 4,,KC,23.0,NYJ,20.0,,10/01/2023,False
2023100113,10/01/2023,3,12,53,2,7,65,,1,,0,(12:53) (SHOTGUN) 2-Z.WILSON PASS DEEP RIGHT TO 89-J.RUCKERT TO KC 12 FOR 23 YARDS (54-L.CHENAL).,0,,,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,Week 4,,KC,23.0,NYJ,20.0,,10/01/2023,False
2023100113,10/01/2023,3,13,36,1,10,62,,0,,0,(13:36) 20-BRE.HALL UP THE MIDDLE TO KC 35 FOR 3 YARDS (23-D.TRANQUILL).,0,,,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,Week 4,,KC,23.0,NYJ,20.0,,10/01/2023,False
2023100113,10/01/2023,3,14,22,1,10,100,,1,,0,(14:22) 2-Z.WILSON PASS SHORT LEFT TO 10-A.LAZARD TO KC 38 FOR 12 YARDS (50-W.GAY).,0,,,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0,Week 4,,KC,23.0,NYJ,20.0,,10/01/2023,False
2023100113,10/01/2023,3,15,0,0,0,65,,1,,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,,,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,Week 4,,KC,23.0,NYJ,20.0,,10/01/2023,False
